"","Sample","Timepoint","Replicate","variable","value","Mean_ODnorm","SD_ODnorm","SE_ODnorm","col_fac"
"259","RLAs879","24h","rep1","bAlanine_pOD",1.55186147186147,1.53836520983739,0.0767777932898928,0.0443276796237051,"WT"
"260","RLAs879","24h","rep2","bAlanine_pOD",1.4557341576507,1.53836520983739,0.0767777932898928,0.0443276796237051,"WT"
"261","RLAs879","24h","rep3","bAlanine_pOD",1.6075,1.53836520983739,0.0767777932898928,0.0443276796237051,"WT"
"262","RLAs879","48h","rep1","bAlanine_pOD",1.94527671755725,2.34687946276842,0.444302993450686,0.25651845287051,"WT"
"263","RLAs879","48h","rep2","bAlanine_pOD",2.27120013755158,2.34687946276842,0.444302993450686,0.25651845287051,"WT"
"264","RLAs879","48h","rep3","bAlanine_pOD",2.82416153319644,2.34687946276842,0.444302993450686,0.25651845287051,"WT"
"265","△HIS2-△MET3 1:10","24h","rep1","MSA_pOD",37.0758518518518,47.0112694578637,10.6541169545367,6.15115729167953,"His2 Met3"
"266","△HIS2-△MET3 1:10","24h","rep2","MSA_pOD",58.2619565217391,47.0112694578637,10.6541169545367,6.15115729167953,"His2 Met3"
"267","△HIS2-△MET3 1:10","24h","rep3","MSA_pOD",45.696,47.0112694578637,10.6541169545367,6.15115729167953,"His2 Met3"
"268","△HIS2-△MET3 1:10","48h","rep1","MSA_pOD",56.4988235294118,58.4634927712173,3.69069040518001,2.13082109892625,"His2 Met3"
"269","△HIS2-△MET3 1:10","48h","rep2","MSA_pOD",56.1707317073171,58.4634927712173,3.69069040518001,2.13082109892625,"His2 Met3"
"270","△HIS2-△MET3 1:10","48h","rep3","MSA_pOD",62.7209230769231,58.4634927712173,3.69069040518001,2.13082109892625,"His2 Met3"
"271","△HIS2-△MET3 20:1","24h","rep1","MSA_pOD",98.5815602836879,97.9150290551361,3.34264774122634,1.92987857320312,"His2 Met3"
"272","△HIS2-△MET3 20:1","24h","rep2","MSA_pOD",100.874193548387,97.9150290551361,3.34264774122634,1.92987857320312,"His2 Met3"
"273","△HIS2-△MET3 20:1","24h","rep3","MSA_pOD",94.2893333333333,97.9150290551361,3.34264774122634,1.92987857320312,"His2 Met3"
"274","△HIS2-△MET3 20:1","48h","rep1","MSA_pOD",65.7812039312039,64.0977464047261,1.47181001910375,0.849749910725541,"His2 Met3"
"275","△HIS2-△MET3 20:1","48h","rep2","MSA_pOD",63.4577669902913,64.0977464047261,1.47181001910375,0.849749910725541,"His2 Met3"
"276","△HIS2-△MET3 20:1","48h","rep3","MSA_pOD",63.0542682926829,64.0977464047261,1.47181001910375,0.849749910725541,"His2 Met3"
"277","△HIS2-△MET3 5:1","24h","rep1","MSA_pOD",97.2761006289308,87.9482413107659,9.9858665607689,5.76534274695161,"His2 Met3"
"278","△HIS2-△MET3 5:1","24h","rep2","MSA_pOD",89.1546448087432,87.9482413107659,9.9858665607689,5.76534274695161,"His2 Met3"
"279","△HIS2-△MET3 5:1","24h","rep3","MSA_pOD",77.4139784946236,87.9482413107659,9.9858665607689,5.76534274695161,"His2 Met3"
"280","△HIS2-△MET3 5:1","48h","rep1","MSA_pOD",57.8939909297052,51.302573553145,9.57390637483025,5.52749742270452,"His2 Met3"
"281","△HIS2-△MET3 5:1","48h","rep2","MSA_pOD",55.6928648648649,51.302573553145,9.57390637483025,5.52749742270452,"His2 Met3"
"282","△HIS2-△MET3 5:1","48h","rep3","MSA_pOD",40.3208648648649,51.302573553145,9.57390637483025,5.52749742270452,"His2 Met3"
"283","△MET14-△TRP4 1:10","24h","rep1","MSA_pOD",47.552,46.9784839111998,3.72667823578537,2.1515986826138,"Met14 Trp2"
"284","△MET14-△TRP4 1:10","24h","rep2","MSA_pOD",42.9982938388626,46.9784839111998,3.72667823578537,2.1515986826138,"Met14 Trp2"
"285","△MET14-△TRP4 1:10","24h","rep3","MSA_pOD",50.3851578947368,46.9784839111998,3.72667823578537,2.1515986826138,"Met14 Trp2"
"286","△MET14-△TRP4 1:10","48h","rep1","MSA_pOD",40.6205791106515,45.8106329879579,8.61812243669396,4.97567530873441,"Met14 Trp2"
"287","△MET14-△TRP4 1:10","48h","rep2","MSA_pOD",41.0524606299213,45.8106329879579,8.61812243669396,4.97567530873441,"Met14 Trp2"
"288","△MET14-△TRP4 1:10","48h","rep3","MSA_pOD",55.758859223301,45.8106329879579,8.61812243669396,4.97567530873441,"Met14 Trp2"
"289","△MET14-△TRP4 1:2","24h","rep1","MSA_pOD",59.0484581497797,54.4201719162231,4.05503318015485,2.34117449813527,"Met14 Trp2"
"290","△MET14-△TRP4 1:2","24h","rep2","MSA_pOD",51.4916030534351,54.4201719162231,4.05503318015485,2.34117449813527,"Met14 Trp2"
"291","△MET14-△TRP4 1:2","24h","rep3","MSA_pOD",52.7204545454545,54.4201719162231,4.05503318015485,2.34117449813527,"Met14 Trp2"
"292","△MET14-△TRP4 1:2","48h","rep1","MSA_pOD",40.3652912621359,37.9943845235892,2.05575564398196,1.18689107444108,"Met14 Trp2"
"293","△MET14-△TRP4 1:2","48h","rep2","MSA_pOD",36.9100854700855,37.9943845235892,2.05575564398196,1.18689107444108,"Met14 Trp2"
"294","△MET14-△TRP4 1:2","48h","rep3","MSA_pOD",36.7077768385461,37.9943845235892,2.05575564398196,1.18689107444108,"Met14 Trp2"
"295","△MET14-△TRP4 10:1","24h","rep1","MSA_pOD",39.860157480315,38.0586291038198,2.85533509076332,1.64852848327879,"Met14 Trp2"
"296","△MET14-△TRP4 10:1","24h","rep2","MSA_pOD",34.7664615384615,38.0586291038198,2.85533509076332,1.64852848327879,"Met14 Trp2"
"297","△MET14-△TRP4 10:1","24h","rep3","MSA_pOD",39.5492682926829,38.0586291038198,2.85533509076332,1.64852848327879,"Met14 Trp2"
"298","△MET14-△TRP4 10:1","48h","rep1","MSA_pOD",52.3868686868687,56.234320865166,8.37023341209833,4.83255651365497,"Met14 Trp2"
"299","△MET14-△TRP4 10:1","48h","rep2","MSA_pOD",50.4795939086294,56.234320865166,8.37023341209833,4.83255651365497,"Met14 Trp2"
"300","△MET14-△TRP4 10:1","48h","rep3","MSA_pOD",65.8365,56.234320865166,8.37023341209833,4.83255651365497,"Met14 Trp2"
"301","△MET3-△HIS2 1:20","24h","rep1","MSA_pOD",92.5230215827338,88.6301188509095,5.1124203637262,2.95165727320784,"His2 Met3"
"302","△MET3-△HIS2 1:20","24h","rep2","MSA_pOD",82.8403846153846,88.6301188509095,5.1124203637262,2.95165727320784,"His2 Met3"
"303","△MET3-△HIS2 1:20","24h","rep3","MSA_pOD",90.5269503546099,88.6301188509095,5.1124203637262,2.95165727320784,"His2 Met3"
"304","△MET3-△HIS2 1:20","48h","rep1","MSA_pOD",42.5049543676662,45.1604249517436,3.75523509452153,2.16808599269234,"His2 Met3"
"305","△MET3-△HIS2 1:20","48h","rep2","MSA_pOD",43.519465648855,45.1604249517436,3.75523509452153,2.16808599269234,"His2 Met3"
"306","△MET3-△HIS2 1:20","48h","rep3","MSA_pOD",49.4568548387097,45.1604249517436,3.75523509452153,2.16808599269234,"His2 Met3"
"307","△MET3-△HIS2 1:5","24h","rep1","MSA_pOD",67.1691860465116,72.2438392590936,5.31568913249218,3.06901455157273,"His2 Met3"
"308","△MET3-△HIS2 1:5","24h","rep2","MSA_pOD",77.7715625,72.2438392590936,5.31568913249218,3.06901455157273,"His2 Met3"
"309","△MET3-△HIS2 1:5","24h","rep3","MSA_pOD",71.7907692307692,72.2438392590936,5.31568913249218,3.06901455157273,"His2 Met3"
"310","△MET3-△HIS2 1:5","48h","rep1","MSA_pOD",54.2558472553699,45.788270594782,7.33380822656093,4.23417615379005,"His2 Met3"
"311","△MET3-△HIS2 1:5","48h","rep2","MSA_pOD",41.653740648379,45.788270594782,7.33380822656093,4.23417615379005,"His2 Met3"
"312","△MET3-△HIS2 1:5","48h","rep3","MSA_pOD",41.455223880597,45.788270594782,7.33380822656093,4.23417615379005,"His2 Met3"
"313","△MET3-△HIS2 10:1","24h","rep1","MSA_pOD",42.6606837606838,80.7495112945113,63.8355038947478,36.855445357488,"His2 Met3"
"314","△MET3-△HIS2 10:1","24h","rep2","MSA_pOD",154.446486486486,80.7495112945113,63.8355038947478,36.855445357488,"His2 Met3"
"315","△MET3-△HIS2 10:1","24h","rep3","MSA_pOD",45.1413636363636,80.7495112945113,63.8355038947478,36.855445357488,"His2 Met3"
"316","△MET3-△HIS2 10:1","48h","rep1","MSA_pOD",44.8609589041096,48.9906896055413,6.1901816213017,3.57390302539121,"His2 Met3"
"317","△MET3-△HIS2 10:1","48h","rep2","MSA_pOD",46.0030959752322,48.9906896055413,6.1901816213017,3.57390302539121,"His2 Met3"
"318","△MET3-△HIS2 10:1","48h","rep3","MSA_pOD",56.1080139372822,48.9906896055413,6.1901816213017,3.57390302539121,"His2 Met3"
"319","△TRP2-△TRP4 1:1","24h","rep1","MSA_pOD",86.7029816513761,80.9061792720109,12.5571089938788,7.24985025785937,"Trp2 Trp4"
"320","△TRP2-△TRP4 1:1","24h","rep2","MSA_pOD",66.4978346456693,80.9061792720109,12.5571089938788,7.24985025785937,"Trp2 Trp4"
"321","△TRP2-△TRP4 1:1","24h","rep3","MSA_pOD",89.5177215189873,80.9061792720109,12.5571089938788,7.24985025785937,"Trp2 Trp4"
"322","△TRP2-△TRP4 1:1","48h","rep1","MSA_pOD",60.4759101471727,60.3178119214936,7.25923003827763,4.19111841670901,"Trp2 Trp4"
"323","△TRP2-△TRP4 1:1","48h","rep2","MSA_pOD",52.980824088748,60.3178119214936,7.25923003827763,4.19111841670901,"Trp2 Trp4"
"324","△TRP2-△TRP4 1:1","48h","rep3","MSA_pOD",67.4967015285599,60.3178119214936,7.25923003827763,4.19111841670901,"Trp2 Trp4"
"325","△TRP2-△TRP4 1:10","24h","rep1","MSA_pOD",79.2730375426621,79.7361134393679,7.67210551693498,4.42949218545363,"Trp2 Trp4"
"326","△TRP2-△TRP4 1:10","24h","rep2","MSA_pOD",87.6292682926829,79.7361134393679,7.67210551693498,4.42949218545363,"Trp2 Trp4"
"327","△TRP2-△TRP4 1:10","24h","rep3","MSA_pOD",72.3060344827586,79.7361134393679,7.67210551693498,4.42949218545363,"Trp2 Trp4"
"328","△TRP2-△TRP4 1:10","48h","rep1","MSA_pOD",39.8794570799706,37.2779199168646,6.08980601008389,3.51595113923454,"Trp2 Trp4"
"329","△TRP2-△TRP4 1:10","48h","rep2","MSA_pOD",41.6348664688427,37.2779199168646,6.08980601008389,3.51595113923454,"Trp2 Trp4"
"330","△TRP2-△TRP4 1:10","48h","rep3","MSA_pOD",30.3194362017804,37.2779199168646,6.08980601008389,3.51595113923454,"Trp2 Trp4"
"331","△TRP2-△TRP4 10:1","24h","rep1","MSA_pOD",126.232203389831,114.785409977114,9.91964538473466,5.72710993314219,"Trp2 Trp4"
"332","△TRP2-△TRP4 10:1","24h","rep2","MSA_pOD",108.704864864865,114.785409977114,9.91964538473466,5.72710993314219,"Trp2 Trp4"
"333","△TRP2-△TRP4 10:1","24h","rep3","MSA_pOD",109.419161676647,114.785409977114,9.91964538473466,5.72710993314219,"Trp2 Trp4"
"334","△TRP2-△TRP4 10:1","48h","rep1","MSA_pOD",108.639957264957,115.759390925965,9.37375996831882,5.41194284102781,"Trp2 Trp4"
"335","△TRP2-△TRP4 10:1","48h","rep2","MSA_pOD",112.258468677494,115.759390925965,9.37375996831882,5.41194284102781,"Trp2 Trp4"
"336","△TRP2-△TRP4 10:1","48h","rep3","MSA_pOD",126.379746835443,115.759390925965,9.37375996831882,5.41194284102781,"Trp2 Trp4"
"337","△TRP4-△MET14 1:10","24h","rep1","MSA_pOD",35.9404347826087,32.3809623454125,3.09058685015043,1.78435114988827,"Met14 Trp2"
"338","△TRP4-△MET14 1:10","24h","rep2","MSA_pOD",30.8233613445378,32.3809623454125,3.09058685015043,1.78435114988827,"Met14 Trp2"
"339","△TRP4-△MET14 1:10","24h","rep3","MSA_pOD",30.3790909090909,32.3809623454125,3.09058685015043,1.78435114988827,"Met14 Trp2"
"340","△TRP4-△MET14 1:10","48h","rep1","MSA_pOD",28.9893023255814,26.8407077726176,2.3834788119629,1.37610213369455,"Met14 Trp2"
"341","△TRP4-△MET14 1:10","48h","rep2","MSA_pOD",27.2559162303665,26.8407077726176,2.3834788119629,1.37610213369455,"Met14 Trp2"
"342","△TRP4-△MET14 1:10","48h","rep3","MSA_pOD",24.2769047619048,26.8407077726176,2.3834788119629,1.37610213369455,"Met14 Trp2"
"343","△TRP4-△MET14 10:1","24h","rep1","MSA_pOD",58.4536363636364,56.3911469766437,3.31185895498048,1.91210265917605,"Met14 Trp2"
"344","△TRP4-△MET14 10:1","24h","rep2","MSA_pOD",52.5709933774834,56.3911469766437,3.31185895498048,1.91210265917605,"Met14 Trp2"
"345","△TRP4-△MET14 10:1","24h","rep3","MSA_pOD",58.1488111888112,56.3911469766437,3.31185895498048,1.91210265917605,"Met14 Trp2"
"346","△TRP4-△MET14 10:1","48h","rep1","MSA_pOD",39.9767272727273,45.6717658091017,7.76084523392855,4.48072608494767,"Met14 Trp2"
"347","△TRP4-△MET14 10:1","48h","rep2","MSA_pOD",42.5271551724138,45.6717658091017,7.76084523392855,4.48072608494767,"Met14 Trp2"
"348","△TRP4-△MET14 10:1","48h","rep3","MSA_pOD",54.5114149821641,45.6717658091017,7.76084523392855,4.48072608494767,"Met14 Trp2"
"349","△TRP4-△MET14 2:1","24h","rep1","MSA_pOD",56.558275862069,45.3706577702884,9.69033339356099,5.59471659330966,"Met14 Trp2"
"350","△TRP4-△MET14 2:1","24h","rep2","MSA_pOD",39.6023140495868,45.3706577702884,9.69033339356099,5.59471659330966,"Met14 Trp2"
"351","△TRP4-△MET14 2:1","24h","rep3","MSA_pOD",39.9513833992095,45.3706577702884,9.69033339356099,5.59471659330966,"Met14 Trp2"
"352","△TRP4-△MET14 2:1","48h","rep1","MSA_pOD",31.1341850220264,31.3691388995864,1.75850020690182,1.01527056782478,"Met14 Trp2"
"353","△TRP4-△MET14 2:1","48h","rep2","MSA_pOD",29.7399274047187,31.3691388995864,1.75850020690182,1.01527056782478,"Met14 Trp2"
"354","△TRP4-△MET14 2:1","48h","rep3","MSA_pOD",33.2333042720139,31.3691388995864,1.75850020690182,1.01527056782478,"Met14 Trp2"
"355","△TRP4-△TRP2 1:1","24h","rep1","MSA_pOD",86.3346820809249,74.3626755823735,11.9010465295201,6.87107241745671,"Trp2 Trp4"
"356","△TRP4-△TRP2 1:1","24h","rep2","MSA_pOD",62.5338815789474,74.3626755823735,11.9010465295201,6.87107241745671,"Trp2 Trp4"
"357","△TRP4-△TRP2 1:1","24h","rep3","MSA_pOD",74.2194630872483,74.3626755823735,11.9010465295201,6.87107241745671,"Trp2 Trp4"
"358","△TRP4-△TRP2 1:1","48h","rep1","MSA_pOD",62.9813258636788,68.0623467002014,4.40183848105647,2.54140263196721,"Trp2 Trp4"
"359","△TRP4-△TRP2 1:1","48h","rep2","MSA_pOD",70.4862275449102,68.0623467002014,4.40183848105647,2.54140263196721,"Trp2 Trp4"
"360","△TRP4-△TRP2 1:1","48h","rep3","MSA_pOD",70.7194866920152,68.0623467002014,4.40183848105647,2.54140263196721,"Trp2 Trp4"
"361","△TRP4-△TRP2 1:10","24h","rep1","MSA_pOD",123.986274509804,120.49221021742,5.42920732450553,3.13455431028956,"Trp2 Trp4"
"362","△TRP4-△TRP2 1:10","24h","rep2","MSA_pOD",123.252941176471,120.49221021742,5.42920732450553,3.13455431028956,"Trp2 Trp4"
"363","△TRP4-△TRP2 1:10","24h","rep3","MSA_pOD",114.237414965986,120.49221021742,5.42920732450553,3.13455431028956,"Trp2 Trp4"
"364","△TRP4-△TRP2 1:10","48h","rep1","MSA_pOD",134.846024096386,150.850751701171,15.9739244167206,9.22254956200839,"Trp2 Trp4"
"365","△TRP4-△TRP2 1:10","48h","rep2","MSA_pOD",166.793693693694,150.850751701171,15.9739244167206,9.22254956200839,"Trp2 Trp4"
"366","△TRP4-△TRP2 1:10","48h","rep3","MSA_pOD",150.912537313433,150.850751701171,15.9739244167206,9.22254956200839,"Trp2 Trp4"
"367","△TRP4-△TRP2 10:1","24h","rep1","MSA_pOD",52.8053864168618,60.1619508112844,6.63702877974452,3.83189035260479,"Trp2 Trp4"
"368","△TRP4-△TRP2 10:1","24h","rep2","MSA_pOD",65.7005747126437,60.1619508112844,6.63702877974452,3.83189035260479,"Trp2 Trp4"
"369","△TRP4-△TRP2 10:1","24h","rep3","MSA_pOD",61.9798913043478,60.1619508112844,6.63702877974452,3.83189035260479,"Trp2 Trp4"
"370","△TRP4-△TRP2 10:1","48h","rep1","MSA_pOD",60.681010719755,60.9528317923594,2.77634984650393,1.60292633124362,"Trp2 Trp4"
"371","△TRP4-△TRP2 10:1","48h","rep2","MSA_pOD",63.8550943396226,60.9528317923594,2.77634984650393,1.60292633124362,"Trp2 Trp4"
"372","△TRP4-△TRP2 10:1","48h","rep3","MSA_pOD",58.3223903177004,60.9528317923594,2.77634984650393,1.60292633124362,"Trp2 Trp4"
"373","BY-BY 1:1","24h","rep1","MSA_pOD",25.8350419384902,25.0418361431413,4.81639857662131,2.78074901473684,"WT"
"374","BY-BY 1:1","24h","rep2","MSA_pOD",19.8780733285406,25.0418361431413,4.81639857662131,2.78074901473684,"WT"
"375","BY-BY 1:1","24h","rep3","MSA_pOD",29.4123931623932,25.0418361431413,4.81639857662131,2.78074901473684,"WT"
"376","BY-BY 1:1","48h","rep1","MSA_pOD",0,0,0,0,"WT"
"377","BY-BY 1:1","48h","rep2","MSA_pOD",0,0,0,0,"WT"
"378","BY-BY 1:1","48h","rep3","MSA_pOD",0,0,0,0,"WT"
"379","BY-BY 1:10","24h","rep1","MSA_pOD",26.8142076502732,20.1122534413567,5.81787200781039,3.35894996982012,"WT"
"380","BY-BY 1:10","24h","rep2","MSA_pOD",16.3606617647059,20.1122534413567,5.81787200781039,3.35894996982012,"WT"
"381","BY-BY 1:10","24h","rep3","MSA_pOD",17.1618909090909,20.1122534413567,5.81787200781039,3.35894996982012,"WT"
"382","BY-BY 1:10","48h","rep1","MSA_pOD",0,0,0,0,"WT"
"383","BY-BY 1:10","48h","rep2","MSA_pOD",0,0,0,0,"WT"
"384","BY-BY 1:10","48h","rep3","MSA_pOD",0,0,0,0,"WT"
"385","BY-BY 10:1","24h","rep1","MSA_pOD",24.9149684400361,24.5515101138534,0.629766288929812,0.363595736440178,"WT"
"386","BY-BY 10:1","24h","rep2","MSA_pOD",24.9152432432432,24.5515101138534,0.629766288929812,0.363595736440178,"WT"
"387","BY-BY 10:1","24h","rep3","MSA_pOD",23.8243186582809,24.5515101138534,0.629766288929812,0.363595736440178,"WT"
"388","BY-BY 10:1","48h","rep1","MSA_pOD",0,0,0,0,"WT"
"389","BY-BY 10:1","48h","rep2","MSA_pOD",0,0,0,0,"WT"
"390","BY-BY 10:1","48h","rep3","MSA_pOD",0,0,0,0,"WT"
"391","RLAs879","24h","rep1","MSA_pOD",48.8551226551227,52.4947014141272,9.79045754124453,5.65252329692713,"WT"
"392","RLAs879","24h","rep2","MSA_pOD",45.045285935085,52.4947014141272,9.79045754124453,5.65252329692713,"WT"
"393","RLAs879","24h","rep3","MSA_pOD",63.5836956521739,52.4947014141272,9.79045754124453,5.65252329692713,"WT"
"394","RLAs879","48h","rep1","MSA_pOD",25.6230916030534,25.3197953224015,1.92528200262991,1.11156208248432,"WT"
"395","RLAs879","48h","rep2","MSA_pOD",23.2608665749656,25.3197953224015,1.92528200262991,1.11156208248432,"WT"
"396","RLAs879","48h","rep3","MSA_pOD",27.0754277891855,25.3197953224015,1.92528200262991,1.11156208248432,"WT"
